timestamp,temp,voltage,current,vibration,humidity,pressure,power,status,hour,day_of_week,is_daytime,power_calc,efficiency,vibration_sq,vib_rolling_mean,vib_rolling_std,voltage_delta,status_code,maintenance_risk,maintenance_flag
2024-01-01 03:20:00,29.28,13.18,1.462,6.59,47.58,1017.58,19.243,normal,3,0,0,19.26916,0.9986423902235488,43.4281,7.541666666666667,3.254150682845937,0.2119999999999997,0,0.28572808301369146,0
2024-01-01 03:25:00,30.04,13.2,1.706,7.41,44.98,1012.58,22.52,normal,3,0,0,22.5192,1.0,54.908100000000005,7.731666666666666,3.1978456289612667,0.0199999999999995,0,0.3977173776012336,1
2024-01-01 03:30:00,26.68,12.984,1.687,6.58,46.78,1012.55,21.883,normal,3,0,0,21.904008,0.9990409061209252,43.2964,7.974999999999999,3.0093637201242416,0.2159999999999993,0,0.2950014586826355,0
2024-01-01 03:35:00,29.45,13.151,1.657,5.93,50.69,1005.19,21.815,normal,3,0,0,21.791207,1.0,35.1649,6.616666666666666,0.4736946977396656,0.1669999999999998,0,0.04082234602371204,0
2024-01-01 03:40:00,29.41,10.266,0.765,5.79,50.18,1021.4,7.512,warning,3,0,0,7.85349,0.9565174209173246,33.5241,6.466666666666666,0.5770499689512794,2.885,1,0.3082200959236252,0
2024-01-01 03:45:00,27.0,13.242,1.411,6.45,45.82,1006.67,18.693,normal,3,0,0,18.684462,1.0,41.6025,6.458333333333333,0.5768333092555182,2.976000000000001,0,0.08288774828887646,0
2024-01-01 03:50:00,27.83,13.066,1.707,6.27,51.04,1016.67,22.229,normal,3,0,0,22.303662000000003,0.9966524779652776,39.31289999999999,6.405,0.5770181972867109,0.1760000000000001,0,0.01624974247168831,0
2024-01-01 03:55:00,28.66,13.224,1.599,6.11,49.9,1017.44,21.085,normal,3,0,0,21.145176,0.997154149958364,37.3321,6.1883333333333335,0.303342490704272,0.1579999999999994,0,0.04162153890112308,0
2024-01-01 04:00:00,30.2,13.374,1.816,7.5,47.92,1021.7,24.29,normal,4,0,0,24.287184000000003,1.0,56.25,6.341666666666666,0.6141796696950104,0.1500000000000003,0,0.3138883308625984,0
2024-01-01 04:05:00,36.25,12.684,1.911,9.25,44.93,1009.67,22.226,warning,4,0,0,24.239124,0.9169473286245824,85.5625,6.895,1.2913520046834666,0.6900000000000013,1,0.841469284223237,1
2024-01-01 04:10:00,26.23,14.0,1.88,4.73,40.28,1004.71,26.282,warning,4,0,0,26.32,0.9985562310030396,22.372900000000005,6.718333333333334,1.5242626632790928,1.3160000000000007,1,0.3157818502758646,0
2024-01-01 04:15:00,29.48,13.276,1.658,11.6,46.41,1021.55,19.849,warning,4,0,0,22.011608,0.9017514758576476,134.56,7.576666666666665,2.488177378457307,0.7240000000000002,1,0.6296400641954998,1
2024-01-01 04:20:00,28.7,13.595,1.775,6.87,45.93,1014.08,24.081,normal,4,0,0,24.131125,0.9979228071629482,47.1969,7.676666666666667,2.436683538473283,0.3190000000000008,0,0.21196456799055086,0
2024-01-01 04:25:00,29.0,10.0,0.821,6.13,47.18,1019.04,7.75,warning,4,0,0,8.209999999999999,0.943970767356882,37.5769,7.68,2.4341240724334514,3.5950000000000006,1,0.4428422989749974,1
2024-01-01 04:30:00,30.94,13.363,1.599,6.38,50.84,1001.17,21.346,normal,4,0,0,21.367437,0.9989967444387458,40.7044,7.493333333333333,2.4929233174461416,3.3629999999999995,0,0.22411553114731497,0
2024-01-01 04:35:00,29.58,13.391,1.66,6.83,49.49,1018.34,22.203,normal,4,0,0,22.22906,0.9988276607287936,46.6489,7.09,2.343134652554139,0.0280000000000004,0,0.14450379613977327,0
2024-01-01 04:40:00,29.46,13.334,1.692,6.5,45.84,1012.03,22.54,normal,4,0,0,22.561128,0.9990635220012049,42.25,7.384999999999999,2.0836386442951214,0.0570000000000003,0,0.12547863450266195,0
2024-01-01 04:45:00,28.96,13.437,1.705,6.18,46.57,1010.0,22.911,normal,4,0,0,22.910085,1.0,38.1924,6.481666666666666,0.3154309221789628,0.1029999999999997,0,0.046949245497812986,0
2024-01-01 04:50:00,27.06,12.739,1.615,6.24,46.32,1015.48,20.632,normal,4,0,0,20.573485,1.0,38.9376,6.376666666666666,0.2603587268878654,0.6979999999999986,0,0.07060091624290243,0
2024-01-01 04:55:00,29.67,12.999,1.745,6.7,42.07,1013.39,22.735,normal,4,0,0,22.683255000000003,1.0,44.89,6.471666666666667,0.2563136099911022,0.2599999999999998,0,0.11258710225765656,0
2024-01-01 05:00:00,31.1,13.476,1.726,6.27,43.4,1011.35,23.208,normal,5,0,0,23.259576000000003,0.9977825907058664,39.31289999999999,6.453333333333333,0.2678556825357094,0.4770000000000003,0,0.17625165705203882,0
2024-01-01 05:05:00,31.5,13.45,1.729,7.61,49.0,1015.8,23.304,normal,5,0,0,23.25505,1.0,57.9121,6.583333333333333,0.5391351098441578,0.0260000000000015,0,0.3733590967693269,0
2024-01-01 05:10:00,29.52,13.417,1.748,7.05,45.08,1010.67,23.356,normal,5,0,0,23.452916,0.9958676353933984,49.7025,6.675,0.568110904665635,0.0329999999999994,0,0.08116962947312811,0
2024-01-01 05:15:00,29.34,13.439,1.705,7.12,44.44,1023.43,22.868,normal,5,0,0,22.913495,0.9980144888416193,50.6944,6.831666666666667,0.5328195441860913,0.0220000000000002,0,0.11031440760154554,0
2024-01-01 05:20:00,29.79,13.673,1.747,7.29,48.61,1003.96,23.818,normal,5,0,0,23.886731,0.9971226284584526,53.1441,7.006666666666667,0.4681310357866434,0.2339999999999999,0,0.16157552245951623,0
2024-01-01 05:25:00,28.04,12.993,1.781,11.34,47.27,1017.65,20.883,warning,5,0,0,23.140533,0.9024424804735484,128.5956,7.78,1.7995110447007585,0.6799999999999997,1,0.6217923983660287,1
2024-01-01 05:30:00,28.01,13.265,1.799,6.83,50.64,1019.42,23.872,normal,5,0,0,23.863735,1.0,46.6489,7.873333333333332,1.7182161292068825,0.2720000000000002,0,0.20450161614403872,0
2024-01-01 05:35:00,30.28,13.727,1.865,6.38,43.81,1015.53,25.6,normal,5,0,0,25.600855,0.9999666026779184,40.7044,7.668333333333333,1.825918033939826,0.4619999999999997,0,0.2794136137339507,0
2024-01-01 05:40:00,30.0,13.214,1.784,6.65,46.54,1012.19,23.507,normal,5,0,0,23.573776,0.9971673608843996,44.2225,7.601666666666667,1.8599937275879932,0.5129999999999999,0,0.13487833634506396,0
2024-01-01 05:45:00,27.7,13.525,1.738,7.53,45.65,1016.54,23.446,normal,5,0,0,23.50645,0.9974283654060908,56.7009,7.669999999999999,1.846239421093595,0.3109999999999999,0,0.34968346517742765,0
2024-01-01 05:50:00,30.08,13.431,1.714,6.91,40.91,1017.48,23.046,normal,5,0,0,23.020734,1.0,47.7481,7.606666666666666,1.8682683604521808,0.0940000000000012,0,0.15654177378266287,0
2024-01-01 05:55:00,30.04,13.409,1.794,7.48,46.76,1003.09,24.034,normal,5,0,0,24.055746000000003,0.999096016394586,55.95040000000001,6.963333333333334,0.4576315839916151,0.0219999999999984,0,0.2514596862279894,0
2024-01-01 06:00:00,26.75,13.537,1.854,7.04,42.58,1012.25,25.105,normal,6,0,1,25.097598,1.0,49.5616,6.998333333333334,0.4534056314898115,0.1280000000000001,0,0.28101866399479736,0
2024-01-01 06:05:00,29.06,13.469,1.913,7.72,44.49,1020.52,25.665,normal,6,0,1,25.766197,0.9960724898594852,59.5984,7.221666666666667,0.4164332679633988,0.0680000000000013,0,0.4911255586932344,1
2024-01-01 06:10:00,30.14,13.52,1.824,7.53,41.98,1009.97,24.64,normal,6,0,1,24.66048,0.999169521436728,56.7009,7.368333333333333,0.3182085270175471,0.0510000000000001,0,0.3287187625729887,0
2024-01-01 06:15:00,30.53,13.595,1.861,7.52,42.27,1020.56,25.247,normal,6,0,1,25.300295,0.9978935028227932,56.5504,7.366666666666667,0.3172170655350638,0.075000000000001,0,0.4045113564736714,1
2024-01-01 06:20:00,33.62,13.527,1.745,6.46,48.75,1019.91,23.597,normal,6,0,1,23.604615,0.9996773935944306,41.7316,7.291666666666667,0.4653779825761814,0.0680000000000013,0,0.36177102542916983,0
2024-01-01 06:25:00,27.77,13.492,1.699,6.48,47.1,1018.11,22.955,normal,6,0,1,22.922908000000003,1.0,41.99040000000001,7.125,0.5548963867245927,0.0349999999999983,0,0.0644283491079608,0
2024-01-01 06:30:00,29.74,13.527,1.828,7.55,46.07,1021.56,24.728,normal,6,0,1,24.727356,1.0,57.0025,7.210000000000001,0.5778581140730044,0.0349999999999983,0,0.2692124900661892,0
2024-01-01 06:35:00,29.17,13.733,1.683,7.22,43.62,1014.09,23.191,normal,6,0,1,23.112639,1.0,52.1284,7.126666666666668,0.5230551277510579,0.2060000000000013,0,0.14513694528272536,0
2024-01-01 06:40:00,29.03,10.986,0.956,4.94,41.88,1006.76,9.999,warning,6,0,1,10.502616,0.952048518197752,24.403600000000004,6.695,0.9867877177995305,2.747,1,0.2634891043298282,0
2024-01-01 06:45:00,30.89,13.663,1.886,6.63,44.97,1005.21,25.655,normal,6,0,1,25.768418,0.9955985656550588,43.9569,6.546666666666667,0.9011474167230752,2.677,0,0.2514818317030332,0
2024-01-01 06:50:00,28.6,13.521,1.773,7.34,44.99,1014.5,24.08,normal,6,0,1,23.972733,1.0,53.8756,6.6933333333333325,0.9542676074700808,0.1419999999999994,0,0.18683627413448578,0
2024-01-01 06:55:00,38.78,13.189,2.0,9.81,47.02,1006.27,24.282,critical,6,0,1,26.378,0.9205398438092348,96.2361,7.248333333333334,1.573091436206642,0.3320000000000007,2,0.8642779531286588,1
2024-01-01 07:00:00,30.49,13.335,1.733,7.28,48.96,1008.38,23.062,normal,7,0,1,23.109555000000004,0.997942193175074,52.9984,7.203333333333333,1.5665843950029232,0.1460000000000008,0,0.23504978471739513,0
2024-01-01 07:05:00,27.75,13.725,1.725,6.39,43.12,1021.09,23.659,normal,7,0,1,23.675625,0.999297801008421,40.8321,7.065,1.6010840077897248,0.3899999999999988,0,0.09909817157199374,0
2024-01-01 07:10:00,29.41,13.437,1.891,6.86,47.78,1019.0,25.36,normal,7,0,1,25.409367,0.9980571338121096,47.0596,7.385000000000001,1.243330205536731,0.2880000000000002,0,0.24580103425925526,0
2024-01-01 07:15:00,29.5,13.65,1.823,13.49,46.43,1018.25,22.372,critical,7,0,1,24.88395,0.8990534059102353,181.9801,8.528333333333334,2.705072395827269,0.2130000000000009,2,0.753733142456632,1
2024-01-01 07:20:00,32.16,13.396,1.678,6.72,50.92,1009.56,22.608,normal,7,0,1,22.478488,1.0,45.15839999999999,8.425,2.770593799170137,0.2539999999999995,0,0.46879209170489666,1
2024-01-01 07:25:00,31.9,13.553,1.693,6.79,48.19,1009.53,22.887,normal,7,0,1,22.945229,0.9974622611088344,46.1041,7.921666666666667,2.742840984575424,0.157,0,0.38653541958541204,0
2024-01-01 07:30:00,29.5,13.452,1.64,7.67,50.97,1017.45,21.959,normal,7,0,1,22.06128,0.9953638229513428,58.8289,7.986666666666667,2.7291805852062407,0.1010000000000008,0,0.487962291492507,1
2024-01-01 07:35:00,29.7,13.138,1.844,12.93,46.92,1009.36,21.845,warning,7,0,1,24.226472,0.901699595384751,167.1849,9.076666666666666,3.224925838940593,0.314,1,0.8169671351962327,1
2024-01-01 07:40:00,31.22,13.616,1.68,6.71,45.32,1017.44,22.833,normal,7,0,1,22.87488,0.9981691707235186,45.0241,9.051666666666666,3.2460586357406864,0.4779999999999997,0,0.4706096301787037,1
2024-01-01 07:45:00,30.12,13.493,1.912,7.71,47.09,1021.6,25.821,normal,7,0,1,25.798616,1.0,59.4441,8.088333333333333,2.4173408255077886,0.1229999999999993,0,0.625706503193704,1
2024-01-01 07:50:00,29.22,13.956,1.908,12.95,40.08,1006.32,24.035,warning,7,0,1,26.628048,0.902619673811614,167.7025,9.126666666666669,2.9837001636670344,0.4629999999999992,1,0.8345683699796402,1
2024-01-01 07:55:00,28.05,13.439,1.693,6.75,41.93,1015.69,22.728,normal,7,0,1,22.752227,0.9989351811583104,45.5625,9.12,2.9900033444797383,0.5169999999999995,0,0.3879734938113685,0
2024-01-01 08:00:00,26.22,13.562,1.793,5.88,47.85,1008.13,24.348,normal,8,0,1,24.316666,1.0,34.5744,8.821666666666665,3.2422733793847005,0.1229999999999993,0,0.4286520246099974,1
2024-01-01 08:05:00,28.42,13.571,2.0,13.73,44.4,1021.73,24.346,critical,8,0,1,27.142,0.8969862206174932,188.5129,8.955,3.4545144376598027,0.0090000000000003,2,0.8644132712240764,1
2024-01-01 08:10:00,28.83,13.139,1.64,5.65,46.89,1004.87,21.633,normal,8,0,1,21.54796,1.0,31.922500000000003,8.778333333333334,3.615635029516487,0.4320000000000004,0,0.4223104985933197,1
2024-01-01 08:15:00,29.94,13.176,1.679,6.75,45.56,1018.6,22.093,normal,8,0,1,22.122504,0.998666335420258,45.5625,8.618333333333334,3.692784405657428,0.0370000000000008,0,0.4104574825520034,1
2024-01-01 08:20:00,31.47,10.0,0.989,8.54,49.23,1009.75,9.401,warning,8,0,1,9.89,0.950556117290192,72.93159999999999,7.883333333333333,3.0392345527561164,3.176,1,0.8350332055006027,1
2024-01-01 08:25:00,30.8,13.502,1.602,6.29,43.71,1016.54,21.596,normal,8,0,1,21.630204000000003,0.9984186926762224,39.5641,7.806666666666666,3.079082114310476,3.5020000000000007,0,0.2900636596293986,0
2024-01-01 08:30:00,29.75,13.256,1.706,6.08,47.47,1009.7,22.586,normal,8,0,1,22.614736,0.998729324100887,36.9664,7.840000000000001,3.055041734575815,0.2460000000000004,0,0.2536812785432061,0
2024-01-01 08:35:00,30.33,13.336,1.588,6.36,46.22,1021.71,21.177,normal,8,0,1,21.177568,0.9999731791676928,40.4496,6.611666666666667,1.011126434560314,0.08,0,0.10885152060746173,0
2024-01-01 08:40:00,28.95,10.584,1.205,5.84,43.58,1008.64,12.081,warning,8,0,1,12.75372,0.9472530367610392,34.105599999999995,6.6433333333333335,0.97739790600689,2.7520000000000007,1,0.13369913988855742,0
2024-01-01 08:45:00,27.61,13.544,1.634,6.47,43.25,1003.36,22.181,normal,8,0,1,22.130896,1.0,41.8609,6.596666666666667,0.9779706880406246,2.960000000000001,0,0.0395155371598227,0
2024-01-01 08:50:00,27.62,13.433,1.719,6.9,44.0,1017.23,22.962,normal,8,0,1,23.091327,0.9943993257728324,47.61000000000001,6.323333333333334,0.3603701800463652,0.1110000000000006,0,0.13535284051431373,0
2024-01-01 08:55:00,28.55,14.0,1.924,4.71,39.83,1010.44,27.011,warning,8,0,1,26.936,1.0,22.1841,6.06,0.7529940238806546,0.5670000000000002,1,0.33246390132484427,0
2024-01-01 09:00:00,29.45,12.975,1.673,6.06,48.62,1021.91,21.7,normal,9,0,1,21.707175,0.999669464128796,36.7236,6.056666666666668,0.7529320465132604,1.0250000000000004,0,0.06242029190405196,0
2024-01-01 09:05:00,27.79,13.308,1.574,6.76,49.38,1017.1,20.916,normal,9,0,1,20.946792,0.998529989699616,45.6976,6.123333333333334,0.8013155849393216,0.3330000000000002,0,0.10213899544488048,0
2024-01-01 09:10:00,27.65,13.332,1.555,5.71,46.39,1006.97,20.685,normal,9,0,1,20.73126,0.997768587148104,32.6041,6.101666666666667,0.8121925059163295,0.0240000000000009,0,0.015346464330976639,0
2024-01-01 09:15:00,27.65,13.0,1.601,6.31,45.41,1010.37,20.838,normal,9,0,1,20.813,1.0,39.81609999999999,6.074999999999999,0.8002187201009359,0.3320000000000007,0,0.03500337093522743,0
2024-01-01 09:20:00,28.52,12.955,1.722,6.06,48.28,1020.42,22.25,normal,9,0,1,22.30851,0.997377234068972,36.7236,5.935,0.6933613776379369,0.0449999999999999,0,0.05203063863821922,0
2024-01-01 09:25:00,26.89,14.0,1.478,3.18,45.41,1019.58,20.735,warning,9,0,1,20.692,1.0,10.1124,5.68,1.273027886575928,1.045,1,0.3729285791399075,0
2024-01-01 09:30:00,35.95,12.673,1.884,8.57,46.85,1010.04,21.929,warning,9,0,1,23.875932,0.9184562931407244,73.4449,6.098333333333334,1.747036538446362,1.327,1,0.8721294986696161,1
2024-01-01 09:35:00,27.07,13.166,1.632,11.08,47.42,1012.29,19.304,warning,9,0,1,21.486912,0.8984073653766534,122.7664,6.8183333333333325,2.702942224071143,0.4930000000000003,1,0.636292031496704,1
2024-01-01 09:40:00,29.27,13.465,1.608,6.05,45.97,1020.74,21.678,normal,9,0,1,21.65172,1.0,36.6025,6.875,2.678512646974061,0.2989999999999995,0,0.16811326608906663,0
2024-01-01 09:45:00,29.2,13.471,1.594,6.3,49.94,1020.85,21.517,normal,9,0,1,21.472774,1.0,39.69,6.873333333333334,2.678937600368224,0.0060000000000002,0,0.14172322512931945,0
2024-01-01 09:50:00,28.72,13.024,1.443,6.4,48.8,1012.62,18.77,normal,9,0,1,18.793632,0.9987425527966068,40.96000000000001,6.93,2.6618339542503384,0.4470000000000009,0,0.17633212321847458,0
2024-01-01 09:55:00,28.49,13.27,1.423,5.72,40.7,1012.65,18.876,normal,9,0,1,18.88321,0.999618179324384,32.718399999999995,7.353333333333333,2.0858155878856275,0.2460000000000004,0,0.1293655282328895,0
2024-01-01 10:00:00,27.91,13.02,1.25,5.82,49.76,1006.97,16.293,normal,10,0,1,16.275,1.0,33.872400000000006,6.895,2.0670534584282025,0.25,0,0.1269984237749625,0
2024-01-01 10:05:00,27.72,12.873,1.35,5.01,49.14,1011.61,17.523,normal,10,0,1,17.37855,1.0,25.1001,5.883333333333334,0.5023411855170226,0.1470000000000002,0,0.0506303747022242,0
2024-01-01 10:10:00,26.2,12.958,1.495,5.17,49.37,1010.84,19.382,normal,10,0,1,19.372210000000003,1.0,26.7289,5.736666666666667,0.5681079709585547,0.0850000000000008,0,0.08498740560506202,0
2024-01-01 10:15:00,25.6,12.913,1.5,5.56,50.72,1019.42,19.381,normal,10,0,1,19.3695,1.0,30.913599999999995,5.613333333333333,0.4972591544322183,0.0449999999999999,0,0.11241971250644578,0
2024-01-01 10:20:00,25.91,10.0,0.819,6.03,51.97,1010.57,7.689,warning,10,0,1,8.19,0.9388278388278388,36.3609,5.551666666666667,0.3919906461468742,2.9130000000000003,1,0.30606235735589427,0
2024-01-01 10:25:00,26.0,12.949,1.353,6.34,48.62,1008.03,17.52,normal,10,0,1,17.519997,1.0,40.1956,5.655,0.5093819784797833,2.949,0,0.1947487543563179,0
2024-01-01 10:30:00,25.08,12.883,1.509,5.92,48.57,997.49,19.512,normal,10,0,1,19.440447,1.0,35.0464,5.671666666666667,0.5174327653585973,0.0660000000000007,0,0.15590900847998934,0
2024-01-01 10:35:00,27.59,13.339,0.959,14.09,51.42,1016.24,11.459,critical,10,0,1,12.792101,0.8957871736628721,198.5281,7.185,3.4067036853826886,0.4560000000000013,2,0.7404408855760461,1
2024-01-01 10:40:00,26.37,12.743,1.466,14.35,56.81,1015.27,16.818,critical,10,0,1,18.681238,0.9002615351295241,205.9225,8.715,4.2722300967995634,0.5960000000000001,2,0.8041893740793321,1
2024-01-01 10:45:00,26.39,13.165,1.424,5.4,48.77,1018.34,18.707,normal,10,0,1,18.74696,0.9978684544054076,29.160000000000004,8.688333333333334,4.296293363664389,0.4219999999999988,0,0.4388022793241533,1
